Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production Tons,Average Employees,Labor Hours
2020,4407163,88 Strip,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,669357,130,297799
2020,4407217,No. 11,Virginia,Dickenson,Active,Underground,Independent Producer Operator,Mine only,Capital Coal Corp.,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,14918,13,12338
2020,4407223,Deep Mine 41,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,2104519,371,859449
2020,4407260,Mine No. 1,Virginia,Dickenson,Temporarily closed,Underground,Independent Producer Operator,Mine only,Stiltner Mining Inc.,"P.O. Box 917, Abingdon, VA 24212",,Appalachia Central,13095,18,12817
2020,4407308,Deep Mine 44,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,484494,97,212457
2020,4407381,Long Branch Surface Mine,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,242942,42,85427
2020,4405898,P-14,Virginia,Lee,Active,Underground,Independent Producer Operator,Preparation Plant,"Inmet Mining, Llc.","144 E. Market Place Blvd., Knoxville, TN 37922",,Appalachia Central,0,8,17400
2020,4402277,Rcr #1,Virginia,Russell,Active,Surface,Independent Producer Operator,Mine only,"Russell County Reclamation, Ll","P.O. Box 1464, Abingdon, VA 24212",,Appalachia Central,29663,21,49177
2020,4609548,Auger No. 2,Virginia,Russell,Active,Surface,Independent Producer Operator,Mine only,"Southeastern Coal, Inc.","P.O. Box 251, Sophia, WV 25921",,Appalachia Central,4703,2,642
2020,4405236,Coal Creek Prep Plant,Virginia,Tazewell,Active,Underground,Operating Subsidiary,Preparation Plant,Ramaco Resources Land Holdings,"497 Fork Ridge Road, Raven, VA 24639",,Appalachia Central,0,18,32996
2020,4407172,Virginia Point No. 1 Surface M,Virginia,Tazewell,Active,Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","640 Clover Dew Dairy Rd, Princeton, WV 24740",,Appalachia Central,50673,21,30871
2020,4609182,Highwall Miner #1,Virginia,Tazewell,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,28700,4,3434
2020,4403088,P-7 Pigeon Creek,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,"Inmet Mining, Llc.","144 East Market Place Boulevar, Knoxville, TN 37922",,Appalachia Central,0,9,21669
2020,4403472,Tipple #1,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,"Hills Coal Co., Inc.","P.O. Box 148, Fries, VA 24330",,Appalachia Central,0,2,4607
2020,4403472,Tipple #1,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,"Hills Coal Co., Inc.","P.O. Box 148, Fries, VA 24330",,Appalachia Central,0,2,4606
2020,4405270,Toms Creek Complex,Virginia,Wise,Active,Surface,Operating Subsidiary,Preparation Plant,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,0,21,43642
2020,4405270,Toms Creek Complex,Virginia,Wise,Active,Underground,Operating Subsidiary,Preparation Plant,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,0,14,30328
2020,4406199,No 1 Prep Plant,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,0,7,12784
2020,4406199,No 1 Prep Plant,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,0,17,29828
2020,4406943,Nev  Loadout,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Next Endeavor Ventures,"P.O. Box 900, Sandy Hook, KY 41171",,Appalachia Central,0,2,4781
2020,4406943,Nev  Loadout,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Next Endeavor Ventures,"P.O. Box 900, Sandy Hook, KY 41171",,Appalachia Central,0,2,4781
2020,4407087,D-6 North Fork,Virginia,Wise,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,21137,11,28387
2020,4407124,True Energy Fuels Mine No. 2,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,True Energy Fuels Llc,"1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,12809,6,12168
2020,4407133,No. 26 Strip,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,Humphreys Enterprises Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,193929,38,66116
2020,4407137,No. 2,Virginia,Wise,Active,Underground,Independent Producer Operator,Mine only,"Patriot Mining, Llc","P.O. Box 917, Abingdon, VA 24210",,Appalachia Central,165959,50,84676
2020,4407150,D-7 Osaka,Virginia,Wise,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Inmet Mining, Llc.","144 E. Market Place Blvd, Knoxville, TN 37922",,Appalachia Central,67083,19,46113
2020,4407156,Big D #3,Virginia,Wise,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Big D Enterprises, Inc.","P.O. Box 467, Norton, VA 24273",,Appalachia Central,797,4,630
2020,4407303,Savage Blending Terminal,Virginia,Wise,Active,Surface,Independent Producer Operator,Preparation Plant,Savage Services Corp,"3630 Russell Creek Road, St. Paul, VA 24283",,Appalachia Central,0,5,9531
2020,4407303,Savage Blending Terminal,Virginia,Wise,Active,Underground,Independent Producer Operator,Preparation Plant,Savage Services Corp,"3630 Russell Creek Road, St. Paul, VA 24283",,Appalachia Central,0,4,9530
2020,4407367,Toms Creek North,Virginia,Wise,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Paramont Contura, Llc","P.O. Box 1426, Grundy, VA 24614",,Appalachia Central,11652,25,8655
2020,4407373,Jeffrey Hwm,Virginia,Wise,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Maven Energy, Llc","P.O. Box 70, East Stone Ga, VA 24246",,Appalachia Central,600,3,720
2020,4407384,Airport Mine 1,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,"J.W. Construction Company, Inc","P.O. Box 2470, Wise, VA 24293",,Appalachia Central,83537,15,32088
2020,4407388,Toms Creek South,Virginia,Wise,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Paramont Contura, Llc","935 Hwy 317, Neon, KY 41840",,Appalachia Central,14869,35,11826
2020,4407391,Turkey Branch Strip #1,Virginia,Wise,Permanently abandoned,Surface,Independent Producer Operator,Mine only,J W Construction Inc,"9397 Turkey Branch Road, Wise`, VA 24293",,Appalachia Central,14650,11,10204
2020,4407394,Nev #1,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Next Endeavor Ventures,"60 Clyde Dickerson Road, Olive Hill, KY 41164",,Appalachia Central,235148,26,60233
2020,4609414,Hwm #73,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,"Commonwealth Mining, Llc","330 Harper Park Drive, Suite E, Beckley, WV 25801",,Appalachia Central,21117,10,10721
2020,4604168,Leer South Mine,West Virginia,Barbour,Active,Underground,Independent Producer Operator,Mine only,Wolf Run Mining Llc,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,756071,495,1185425
2020,4608777,Leer South Preparation Plant,West Virginia,Barbour,Active,Underground,Operating Subsidiary,Preparation Plant,Wolf Run Mining Llc,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,0,33,76750
2020,1518978,Shm-44,West Virginia,Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Rockwell Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40509",,Appalachia Central,1565,3,8300
2020,4003398,Shm-75,West Virginia,Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Rockwell Mining Llc,"250 West Main Street, Suite 20, Lexington, KY 40507",,Appalachia Central,106475,15,35900
2020,4603135,Harris Prep Plant,West Virginia,Boone,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,3,5733
2020,4605295,Wells Prep Plant And Loadout,West Virginia,Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,6,13313
2020,4605295,Wells Prep Plant And Loadout,West Virginia,Boone,Active,Underground,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,1,2349
